ID_Anuncio,Marca,Modelo,Versao,Ano_Fabricacao,Ano_Modelo,Quilometragem,Cambio,Carroceria,Preco_Real,Percentual_FIPE,Estado
66257803,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2026,2026.0,0.0,CVT,Sedã,175620.0,107.0,São Paulo (SP)
68756116,TOYOTA,COROLLA,2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2022,2023.0,49000.0,CVT,Sedã,145990.0,102.0,São Paulo (SP)
68637097,TOYOTA,COROLLA,1.8 GLI 16V FLEX 4P AUTOMÁTICO,2017,2017.0,104682.0,Automática,Sedã,94900.0,117.0,São Paulo (SP)
68481723,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022.0,43986.0,Automática,Sedã,130490.0,106.0,São Paulo (SP)
69557509,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2024.0,92544.0,Automática,Sedã,129900.0,91.0,São Paulo (SP)
69146891,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023.0,87000.0,CVT,Sedã,132000.0,103.0,São Paulo (SP)
66360873,TOYOTA,COROLLA,2.0 ALTIS 16V FLEX 4P AUTOMÁTICO,2011,2012.0,215000.0,Automática,Sedã,63800.0,98.0,São Paulo (SP)
65636955,TOYOTA,COROLLA,2.0 ALTIS 16V FLEX 4P AUTOMÁTICO,2018,2018.0,122000.0,Automática,Sedã,108900.0,106.0,São Paulo (SP)
64507568,TOYOTA,COROLLA,2.0 VVT-IE FLEX GLI DIRECT SHIFT,2020,2020.0,42933.0,Automática,Sedã,124790.0,116.0,São Paulo (SP)
64617949,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2024,2024.0,11605.0,Automática,Sedã,171190.0,103.0,São Paulo (SP)
65145774,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2021,2022.0,49900.0,Automática,Sedã,178890.0,133.0,São Paulo (SP)
66305145,TOYOTA,COROLLA,1.8 GLI 16V FLEX 4P AUTOMÁTICO,2017,2018.0,128000.0,Automática,Sedã,84899.0,100.0,São Paulo (SP)
65908811,TOYOTA,COROLLA,1.8 GLI UPPER 16V FLEX 4P AUTOMÁTICO,2019,2019.0,97346.0,Automática,Sedã,98790.0,112.0,São Paulo (SP)
65410589,TOYOTA,COROLLA,1.8 SE-G 16V FLEX 4P AUTOMÁTICO,2009,2009.0,182000.0,Automática,Sedã,59888.0,107.0,São Paulo (SP)
66293597,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2014,2015.0,138501.0,Automática,Sedã,79990.0,98.0,São Paulo (SP)
66222940,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2024,2024.0,27000.0,Automática,Sedã,234900.0,142.0,São Paulo (SP)
67145420,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023.0,575.0,Automática,Sedã,132590.0,104.0,São Paulo (SP)
66192903,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023.0,57179.0,Automática,Sedã,126790.0,99.0,São Paulo (SP)
65191375,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS CVT,2022,2023.0,8402.0,Automática,Sedã,165590.0,116.0,São Paulo (SP)
64475939,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023.0,39909.0,Automática,Sedã,136790.0,107.0,São Paulo (SP)
66607967,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2024.0,95500.0,Automática,Sedã,139900.0,98.0,São Paulo (SP)
64815645,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS CVT,2022,2023.0,8402.0,Automática,Sedã,165590.0,116.0,São Paulo (SP)
64798721,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS CVT,2022,2023.0,8402.0,Automática,Sedã,165590.0,116.0,São Paulo (SP)
66671178,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023.0,123000.0,CVT,Sedã,127000.0,99.0,São Paulo (SP)
68650353,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023.0,64037.0,Automática,Sedã,121890.0,95.0,São Paulo (SP)
66343267,TOYOTA,COROLLA,2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2023,2023.0,71650.0,Automática,Sedã,138990.0,97.0,São Paulo (SP)
65522442,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS CVT,2023,2023.0,72376.0,Automática,Sedã,143890.0,101.0,São Paulo (SP)
65619078,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023.0,66930.0,Automática,Sedã,126890.0,99.0,São Paulo (SP)
64978678,TOYOTA,COROLLA,2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2024,2024.0,69000.0,Automática,Sedã,165900.0,102.0,São Paulo (SP)
65809068,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2026,2026.0,0.0,CVT,Sedã,177010.0,108.0,São Paulo (SP)
65808572,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2026,2026.0,0.0,CVT,Sedã,177010.0,108.0,São Paulo (SP)
68889717,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023.0,48538.0,CVT,Sedã,125900.0,99.0,São Paulo (SP)
67960316,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022.0,55117.0,Automática,Sedã,125990.0,103.0,São Paulo (SP)
68478103,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023.0,68351.0,Automática,Sedã,133900.0,105.0,São Paulo (SP)
67989272,TOYOTA,COROLLA,2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2024,2024.0,24000.0,CVT,Sedã,163999.0,100.0,São Paulo (SP)
69229243,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2020,2021.0,46600.0,CVT,Sedã,134980.0,104.0,São Paulo (SP)
68347255,TOYOTA,COROLLA,2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2024,2024.0,17000.0,Automática,Sedã,169890.0,106.0,São Paulo (SP)
67205315,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2019.0,145537.0,CVT,Sedã,103900.0,101.0,São Paulo (SP)
68869870,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2016,2017.0,143000.0,Automática,Sedã,85900.0,97.0,São Paulo (SP)
68791536,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022.0,70975.0,CVT,Sedã,120900.0,98.0,São Paulo (SP)
69496107,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2022,2023.0,40388.0,CVT,Sedã,172900.0,120.0,São Paulo (SP)
67232837,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2020,2020.0,143802.0,Automática,Sedã,130900.0,104.0,São Paulo (SP)
68479536,TOYOTA,COROLLA,1.8 GLI 16V FLEX 4P AUTOMÁTICO,2016,2017.0,150482.0,Automática,Sedã,84900.0,105.0,São Paulo (SP)
69498339,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022.0,62136.0,Automática,Sedã,120900.0,98.0,São Paulo (SP)
67022511,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2019.0,79000.0,Automática,Sedã,108900.0,106.0,São Paulo (SP)
65721027,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2011,2012.0,78000.0,Automática,Sedã,74990.0,118.0,São Paulo (SP)
67735809,TOYOTA,COROLLA,1.8 GLI 16V FLEX 4P AUTOMÁTICO,2011,2012.0,155503.0,Automática,Sedã,67900.0,114.0,São Paulo (SP)
67911967,TOYOTA,COROLLA,1.8 GLI 16V FLEX 4P AUTOMÁTICO,2017,2017.0,100100.0,Automática,Sedã,75900.0,93.0,São Paulo (SP)
66959702,TOYOTA,COROLLA,1.8 GLI 16V FLEX 4P AUTOMÁTICO,2014,2015.0,96000.0,Automática,Sedã,78499.0,104.0,São Paulo (SP)
68533687,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022.0,49000.0,CVT,Sedã,118890.0,97.0,São Paulo (SP)
67291836,TOYOTA,COROLLA,2.0 ALTIS 16V FLEX 4P AUTOMÁTICO,2011,2012.0,132479.0,Automática,Sedã,70890.0,108.0,São Paulo (SP)
66576299,TOYOTA,COROLLA,2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2021,2022.0,80253.0,Automática,Sedã,130000.0,95.0,São Paulo (SP)
67065743,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2015,2016.0,122000.0,Automática,Sedã,81800.0,97.0,São Paulo (SP)
69448445,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023.0,20662.0,CVT,Sedã,127900.0,100.0,São Paulo (SP)
67887459,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2023,2023.0,40918.0,CVT,Sedã,149990.0,104.0,São Paulo (SP)
68109627,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2021,2022.0,90486.0,CVT,Sedã,129900.0,96.0,São Paulo (SP)
67816284,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2021.0,63068.0,CVT,Sedã,123000.0,103.0,São Paulo (SP)
68090644,TOYOTA,COROLLA,2.0 XRS 16V FLEX 4P AUTOMÁTICO,2017,2018.0,91750.0,Automática,Sedã,102900.0,104.0,São Paulo (SP)
68863061,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023.0,38815.0,CVT,Sedã,129990.0,102.0,São Paulo (SP)
68378501,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023.0,44604.0,CVT,Sedã,128990.0,101.0,São Paulo (SP)
66741692,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2015,2016.0,137000.0,Automática,Sedã,79000.0,94.0,São Paulo (SP)
67915063,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2014,2015.0,176000.0,Automática,Sedã,69900.0,85.0,São Paulo (SP)
67675349,TOYOTA,COROLLA,2.0 XRS 16V FLEX 4P AUTOMÁTICO,2018,2019.0,57000.0,CVT,Sedã,105000.0,103.0,São Paulo (SP)
67878887,TOYOTA,COROLLA,1.8 XEI 16V FLEX 4P AUTOMÁTICO,2002,2003.0,182934.0,Automática,Sedã,37000.0,115.0,São Paulo (SP)
68182894,TOYOTA,COROLLA,1.8 GLI 16V FLEX 4P AUTOMÁTICO,2013,2014.0,117000.0,Automática,Sedã,66000.0,102.0,São Paulo (SP)
67708876,TOYOTA,COROLLA,1.8 XEI 16V GASOLINA 4P AUTOMÁTICO,2001,2001.0,285000.0,Automática,Sedã,31500.0,115.0,São Paulo (SP)
67870163,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2010,2011.0,220000.0,Automática,Sedã,55000.0,94.0,São Paulo (SP)
68500309,TOYOTA,COROLLA,1.8 GLI UPPER 16V FLEX 4P AUTOMÁTICO,2017,2018.0,158765.0,CVT,Sedã,75000.0,87.0,São Paulo (SP)
68138027,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2015,2016.0,59000.0,Automática,Sedã,90000.0,107.0,São Paulo (SP)
67767648,TOYOTA,COROLLA,1.8 SE-G 16V FLEX 4P AUTOMÁTICO,2008,2009.0,180000.0,Automática,Sedã,59900.0,107.0,São Paulo (SP)
67521226,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2012,2013.0,195000.0,Automática,Sedã,65000.0,98.0,São Paulo (SP)
69244184,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2023,2023.0,37500.0,CVT,Sedã,146990.0,102.0,São Paulo (SP)
66772587,TOYOTA,COROLLA,1.8 GLI 16V FLEX 4P AUTOMÁTICO,2016,2017.0,91000.0,Automática,Sedã,82900.0,102.0,São Paulo (SP)
65903157,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024.0,45000.0,CVT,Sedã,139890.0,98.0,São Paulo (SP)
63534757,TOYOTA,COROLLA,1.8 GLI 16V FLEX 4P AUTOMÁTICO,2013,2014.0,205700.0,Automática,Sedã,65000.0,100.0,São Paulo (SP)
68300556,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024.0,10500.0,CVT,Sedã,199000.0,140.0,São Paulo (SP)
69446356,TOYOTA,COROLLA,2.0 ALTIS 16V FLEX 4P AUTOMÁTICO,2018,2018.0,89066.0,CVT,Sedã,112900.0,110.0,São Paulo (SP)
65483261,TOYOTA,COROLLA,2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2022,2023.0,33500.0,CVT,Sedã,144900.0,101.0,São Paulo (SP)
69588985,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023.0,46812.0,CVT,Sedã,130000.0,102.0,São Paulo (SP)
69389728,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2018.0,82841.0,CVT,Sedã,80000.0,80.0,São Paulo (SP)
67317381,TOYOTA,COROLLA,2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2025,2025.0,15000.0,CVT,Sedã,174000.0,99.0,São Paulo (SP)
67913621,TOYOTA,COROLLA,2.0 VVT-IE FLEX GLI DIRECT SHIFT,2025,2025.0,11000.0,CVT,Sedã,140000.0,97.0,São Paulo (SP)
61767600,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2013,2014.0,89000.0,Automática,Sedã,68000.0,97.0,São Paulo (SP)
67448732,TOYOTA,COROLLA,1.6 XLI 16V GASOLINA 4P AUTOMÁTICO,2005,2005.0,238000.0,Automática,Sedã,34500.0,98.0,São Paulo (SP)
63395676,TOYOTA,COROLLA,1.8 GLI 16V FLEX 4P AUTOMÁTICO,2015,2016.0,145000.0,Automática,Sedã,72900.0,93.0,São Paulo (SP)
67032043,TOYOTA,COROLLA,1.8 XLI 16V FLEX 4P AUTOMÁTICO,2010,2010.0,184000.0,Automática,Sedã,49900.0,93.0,São Paulo (SP)
48591495,TOYOTA,COROLLA,1.8 GLI 16V FLEX 4P AUTOMÁTICO,2017,2018.0,61400.0,CVT,Sedã,87500.0,103.0,São Paulo (SP)
67098125,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024.0,101000.0,CVT,Sedã,125900.0,88.0,São Paulo (SP)
67155014,TOYOTA,COROLLA,1.8 GLI 16V FLEX 4P AUTOMÁTICO,2016,2017.0,106000.0,Automática,Sedã,78000.0,96.0,São Paulo (SP)
68229660,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2015,2016.0,108000.0,Automática,Sedã,79000.0,94.0,São Paulo (SP)
68299076,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024.0,29000.0,CVT,Sedã,142650.0,100.0,São Paulo (SP)
63082849,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2010,2011.0,210000.0,Automática,Sedã,53000.0,91.0,São Paulo (SP)
67552563,TOYOTA,COROLLA,1.8 GLI 16V FLEX 4P AUTOMÁTICO,2012,2012.0,118000.0,Automática,Sedã,60000.0,100.0,São Paulo (SP)
33859060,TOYOTA,COROLLA,1.6 DX 16V GASOLINA 4P MANUAL,1995,1995.0,185000.0,Manual,Sedã,53999.0,313.0,São Paulo (SP)
64947232,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021.0,80000.0,Automática,Sedã,119990.0,100.0,São Paulo (SP)
67816300,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022.0,80000.0,CVT,Sedã,115000.0,94.0,São Paulo (SP)
67086088,TOYOTA,COROLLA,1.8 GLI 16V FLEX 4P AUTOMÁTICO,2014,2015.0,104784.0,CVT,Sedã,74890.0,99.0,São Paulo (SP)
63023698,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2011,2012.0,132000.0,Automática,Sedã,58900.0,93.0,São Paulo (SP)
63052245,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2014,2015.0,127000.0,Automática,Sedã,79900.0,97.0,São Paulo (SP)
67192078,TOYOTA,COROLLA,2.0 XRS 16V FLEX 4P AUTOMÁTICO,2012,2013.0,96000.0,Automática,Sedã,69000.0,103.0,São Paulo (SP)
67514789,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2022,2023.0,138000.0,CVT,Sedã,135000.0,93.0,São Paulo (SP)
65315484,TOYOTA,COROLLA,1.8 GLI 16V FLEX 4P AUTOMÁTICO,2011,2012.0,217871.0,Automática,Sedã,54999.0,92.0,São Paulo (SP)
66648593,TOYOTA,COROLLA,1.8 XEI 16V FLEX 4P AUTOMÁTICO,2009,2010.0,235000.0,Automática,Sedã,54000.0,97.0,São Paulo (SP)
67850206,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2019.0,101800.0,CVT,Sedã,100300.0,98.0,São Paulo (SP)
68640115,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024.0,12030.0,CVT,Sedã,148000.0,104.0,São Paulo (SP)
67701367,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023.0,30000.0,CVT,Sedã,130500.0,102.0,São Paulo (SP)
67236243,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2011,2012.0,92300.0,Automática,Sedã,66500.0,105.0,São Paulo (SP)
47388072,TOYOTA,COROLLA,2.0 DYNAMIC 16V FLEX 4P AUTOMÁTICO,2016,2017.0,102000.0,Automática,Sedã,85000.0,95.0,São Paulo (SP)
67221815,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2024.0,22000.0,CVT,Sedã,143800.0,101.0,São Paulo (SP)
65814156,TOYOTA,COROLLA,1.8 GLI 16V FLEX 4P AUTOMÁTICO,2017,2018.0,104864.0,CVT,Sedã,84900.0,100.0,São Paulo (SP)
66543641,TOYOTA,COROLLA,2.0 ALTIS 16V FLEX 4P AUTOMÁTICO,2016,2017.0,122000.0,Automática,Sedã,88500.0,98.0,São Paulo (SP)
66613721,TOYOTA,COROLLA,2.0 ALTIS 16V FLEX 4P AUTOMÁTICO,2015,2016.0,129000.0,Automática,Sedã,84900.0,99.0,São Paulo (SP)
67839701,TOYOTA,COROLLA,1.8 GLI 16V FLEX 4P AUTOMÁTICO,2016,2017.0,84000.0,Automática,Sedã,80000.0,99.0,São Paulo (SP)
66543307,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS CVT,2019,2020.0,202000.0,CVT,Sedã,112000.0,92.0,São Paulo (SP)
67405682,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS CVT,2023,2023.0,120.0,CVT,Sedã,140000.0,98.0,São Paulo (SP)
66436025,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2015,2016.0,150000.0,Automática,Sedã,78000.0,92.0,São Paulo (SP)
67326537,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022.0,33000.0,CVT,Sedã,124000.0,101.0,São Paulo (SP)
66323177,TOYOTA,COROLLA,2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2021,2022.0,38000.0,CVT,Sedã,134990.0,106.0,São Paulo (SP)
67426119,TOYOTA,COROLLA,1.8 GLI UPPER 16V FLEX 4P AUTOMÁTICO,2017,2018.0,113000.0,CVT,Sedã,83500.0,97.0,São Paulo (SP)
67574085,TOYOTA,COROLLA,2.0 VVT-IE FLEX GLI DIRECT SHIFT,2025,2025.0,8987.0,CVT,Sedã,151900.0,105.0,São Paulo (SP)
63142103,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2017,2018.0,95579.0,CVT,Sedã,98900.0,99.0,São Paulo (SP)
69426172,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2010,2011.0,136500.0,Automática,Sedã,58300.0,100.0,São Paulo (SP)
66579533,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2014,2015.0,148000.0,Automática,Sedã,80000.0,98.0,São Paulo (SP)
68744349,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2025,2025.0,23000.0,CVT,Sedã,149790.0,94.0,São Paulo (SP)
66175650,TOYOTA,COROLLA,2.0 XRS 16V FLEX 4P AUTOMÁTICO,2017,2018.0,145000.0,CVT,Sedã,93000.0,94.0,São Paulo (SP)
67527884,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2016,2017.0,100000.0,Automática,Sedã,89900.0,102.0,São Paulo (SP)
65891660,TOYOTA,COROLLA,1.8 GLI UPPER 16V FLEX 4P AUTOMÁTICO,2018,2019.0,181000.0,CVT,Sedã,82490.0,93.0,São Paulo (SP)
66230712,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2013,2014.0,195000.0,Automática,Sedã,65900.0,94.0,São Paulo (SP)
64951858,TOYOTA,COROLLA,2.0 ALTIS 16V FLEX 4P AUTOMÁTICO,2014,2015.0,179100.0,Automática,Sedã,79000.0,95.0,São Paulo (SP)
67088231,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2016,2017.0,92300.0,Automática,Sedã,87900.0,100.0,São Paulo (SP)
66531429,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2025,2026.0,3000.0,CVT,Sedã,192000.0,102.0,São Paulo (SP)
66544112,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2015,2016.0,95000.0,CVT,Sedã,84900.0,101.0,São Paulo (SP)
67914694,TOYOTA,COROLLA,1.8 GLI 16V FLEX 4P AUTOMÁTICO,2015,2016.0,100000.0,Automática,Sedã,78000.0,99.0,São Paulo (SP)
67902700,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023.0,90524.0,CVT,Sedã,119900.0,94.0,São Paulo (SP)
60782732,TOYOTA,COROLLA,1.8 GLI UPPER 16V FLEX 4P AUTOMÁTICO,2016,2017.0,134000.0,Automática,Sedã,79900.0,98.0,São Paulo (SP)
68002933,TOYOTA,COROLLA,1.8 GLI UPPER 16V FLEX 4P AUTOMÁTICO,2018,2019.0,98900.0,CVT,Sedã,86980.0,98.0,São Paulo (SP)
67470543,TOYOTA,COROLLA,2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2019,2020.0,40000.0,CVT,Sedã,149000.0,119.0,São Paulo (SP)
67973649,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023.0,48000.0,CVT,Sedã,127000.0,99.0,São Paulo (SP)
67044268,TOYOTA,COROLLA,1.8 GLI 16V FLEX 4P AUTOMÁTICO,2016,2017.0,122000.0,Automática,Sedã,79900.0,98.0,São Paulo (SP)
66936665,TOYOTA,COROLLA,2.0 ALTIS 16V FLEX 4P AUTOMÁTICO,2011,2012.0,213000.0,Automática,Sedã,62900.0,96.0,São Paulo (SP)
65810442,TOYOTA,COROLLA,1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2023,2024.0,107300.0,CVT,Sedã,149900.0,91.0,São Paulo (SP)
69387612,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2025,2025.0,15200.0,CVT,Sedã,156900.0,98.0,São Paulo (SP)
68368482,TOYOTA,COROLLA,2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2019,2020.0,109000.0,CVT,Sedã,124880.0,100.0,São Paulo (SP)
67938608,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024.0,40000.0,CVT,Sedã,138500.0,97.0,São Paulo (SP)
68637340,TOYOTA,COROLLA,2.0 VVT-IE FLEX GLI DIRECT SHIFT,2022,2023.0,23762.0,CVT,Sedã,123900.0,105.0,São Paulo (SP)
63654999,TOYOTA,COROLLA,1.8 XEI 16V FLEX 4P AUTOMÁTICO,2009,2010.0,335000.0,Automática,Sedã,51500.0,93.0,São Paulo (SP)
67046565,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2017,2018.0,175000.0,Automática,Sedã,93900.0,94.0,São Paulo (SP)
68131367,TOYOTA,COROLLA,1.8 GLI 16V FLEX 4P AUTOMÁTICO,2019,2019.0,139000.0,CVT,Sedã,82000.0,93.0,São Paulo (SP)
67304598,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2018.0,87000.0,CVT,Sedã,100000.0,100.0,São Paulo (SP)
68777847,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2014,2015.0,43500.0,Automática,Sedã,88900.0,108.0,São Paulo (SP)
64434471,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2011,2012.0,180000.0,Automática,Sedã,62000.0,98.0,São Paulo (SP)
67359115,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023.0,55000.0,CVT,Sedã,124800.0,98.0,São Paulo (SP)
66211666,TOYOTA,COROLLA,1.8 GLI 16V FLEX 4P AUTOMÁTICO,2014,2015.0,156000.0,Automática,Sedã,71900.0,95.0,São Paulo (SP)
67815936,TOYOTA,COROLLA,1.8 GLI 16V FLEX 4P AUTOMÁTICO,2013,2014.0,59898.0,Automática,Sedã,75000.0,116.0,São Paulo (SP)
64041782,TOYOTA,COROLLA,2.0 VVT-IE FLEX XEI DIRECT SHIFT,2019,2020.0,101250.0,CVT,Sedã,112000.0,96.0,São Paulo (SP)
67158863,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2017,2018.0,83000.0,CVT,Sedã,102000.0,102.0,São Paulo (SP)
67103915,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2011,2011.0,173000.0,Automática,Sedã,60800.0,104.0,São Paulo (SP)
66971827,TOYOTA,COROLLA,1.8 GLI 16V FLEX 4P AUTOMÁTICO,2016,2016.0,77000.0,Automática,Sedã,86500.0,110.0,São Paulo (SP)
69226385,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2012,2013.0,179000.0,Automática,Sedã,63800.0,96.0,São Paulo (SP)
67891356,TOYOTA,COROLLA,2.0 XEI 16V FLEX 4P AUTOMÁTICO,2016,2017.0,156000.0,Automática,Sedã,81990.0,93.0,São Paulo (SP)
